creator_id,has_place_of_birth,has_place_of_death,has_gender,has_father,has_mother,has_spouse,has_country_of_citizenship,has_position_held,has_child,has_educated_at,has_field_of_work,has_native_language,has_occupation,has_employer,has_award_received,has_date_of_death,has_date_of_birth,has_cause_of_death,has_academic_degree,has_notable_work,has_religion,has_ethnic_group
Q110160976,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q11068562,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q9364126,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q10899380,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
Q9352979,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q10921085,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
Q10919102,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q51103725,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45680290,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q2917900,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q8295951,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q8298033,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16906322,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16925636,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q11178104,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11068789,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q4978418,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0
Q20687970,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11094198,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16907844,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11091417,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q8292447,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q11124956,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q85880978,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q716923,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0
Q12616868,1,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0
Q10900280,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q9192266,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q15924149,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q15925359,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16949541,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q10897765,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q16075781,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q9373465,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11066922,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q15928426,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Q16904841,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18913962,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q110404760,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Q10895355,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Q60992604,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45463705,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q16926136,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q45688806,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q10945598,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q1243676,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0
Q15897608,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q11069272,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q32161647,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q8315292,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q8292136,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Q20063433,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q16904434,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q16904507,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q11070855,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q11068876,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q11096079,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45675206,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
Q15897758,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q11113880,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q45625856,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q1678515,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q10566948,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16907158,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q8289162,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q11097618,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q10920937,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Q9336731,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q10920988,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q105718558,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q19855673,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q97301084,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16925187,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q28409690,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
Q45645787,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q45503385,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q45499095,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q15925060,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q30086712,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
Q8293308,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q10943598,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18118356,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q10954250,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q20688046,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16906966,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Q11101781,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q30944123,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
Q65050042,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45543844,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q15897967,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q20063590,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q11097118,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q68069111,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q97178874,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18118644,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q45428551,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Q45578492,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q45607238,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q711380,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18652124,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q11097321,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q45680711,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q28408704,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q24837530,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
Q837986,1,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
Q16076988,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q11070664,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q3265830,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q11070684,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16925013,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q48928676,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q45701391,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q51106719,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q30944739,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q18118358,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q24833375,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q8280291,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q8950455,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q17498640,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q45495419,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q16907372,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16921285,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q97958542,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q15893756,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q45657430,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q45516189,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1
Q30949053,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q45483251,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Q11068282,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q12174464,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
Q9132802,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0
Q275139,1,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0
Q65048045,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q15900938,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q11094591,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q16925889,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q28409594,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
Q13994361,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q9064927,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11100182,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16905004,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q16921418,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16925225,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q8292443,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q11096182,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q16925895,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q28414251,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q11098933,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q17025148,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Q11316530,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45677684,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
Q18657715,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q16924570,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q16922885,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q10886032,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q15932684,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q45692143,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q15951980,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q9103061,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q10086413,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q10900560,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Q15933556,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16336553,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q15901777,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q18236627,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q18110422,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q45565765,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q10919658,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q121127708,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q18651560,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q16921490,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q2865389,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45490903,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q9098290,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16921206,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q15942774,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3503402,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0
Q28409146,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q11138276,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16906235,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q9010966,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q11100462,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16907052,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11125359,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q15901643,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q7212150,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q19852120,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q5236438,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q11180810,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q714677,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q16921885,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Q112966872,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16259990,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
Q17163525,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q30945989,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11126466,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16949582,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18109507,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q48934955,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q11095472,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q16905617,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q16906579,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q11090138,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
Q8995302,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45625414,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q11098225,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q17038912,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q18914099,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q51106620,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q8293028,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q45674861,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
Q18908792,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
Q28409541,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q16906607,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q8932060,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q15933749,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18653265,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q15920717,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q15938488,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q11101097,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0
Q45530146,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Q10920938,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q782754,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q11176213,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
Q18914186,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q10331324,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q16951909,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q45682403,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Q15915289,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q16336425,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q18753709,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q10919549,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q11099008,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1
