creator_id,has_place_of_birth,has_place_of_death,has_gender,has_father,has_mother,has_spouse,has_country_of_citizenship,has_position_held,has_child,has_educated_at,has_field_of_work,has_native_language,has_occupation,has_employer,has_award_received,has_date_of_death,has_date_of_birth,has_cause_of_death,has_academic_degree,has_notable_work,has_religion,has_ethnic_group
Q96758699,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q4120213,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q19606359,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Q5949773,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
Q6536528,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q6893312,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
Q954245,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Q12178952,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q12178463,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q3319105,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q87337611,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q112670492,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q96738898,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q4664844,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q16123079,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0
Q20404568,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q8046935,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0
Q115796596,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Q69928355,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q56674876,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0
Q296724,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0
Q12249717,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q28717559,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q12245058,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q12229360,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q12223861,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q12213113,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q12206305,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q32079571,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
Q22928672,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0
Q12231985,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0
Q4015199,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
Q2821245,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q4867791,1,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0
Q107297240,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q119174695,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q12214501,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q12246593,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q107215584,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q703569,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0
Q101113280,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
Q114259049,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3049903,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q373425,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0
Q12240387,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0
Q103821494,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q6811478,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0
Q96758900,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q21093101,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q116264086,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q3069146,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q91647183,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q73556261,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q941911,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q12222500,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0
Q107184646,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16014885,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q27464000,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q108614932,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q111515777,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0
Q3572982,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q307466,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q3530716,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q339677,1,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0
Q16121000,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q66926543,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q16120054,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q2821004,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q3272331,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q432772,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0
Q11041586,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q16117997,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q7685751,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0
Q334861,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
Q107121267,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
Q16124298,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q110112154,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Q16124821,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
Q15993467,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q61750301,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q12229978,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0
Q109257211,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q98409208,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
Q12208000,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q52157254,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q12227137,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
Q67633240,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0
Q109562274,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0
Q16123345,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Q106731275,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q6813453,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q107064926,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Q20165073,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q20408472,1,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,0
Q6932605,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,0
Q12250380,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q12245851,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q28860068,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q12202023,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q99078658,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q41229317,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q3056474,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0
Q4664837,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q12179138,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q12240429,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
Q96758843,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q116842753,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0
Q3318782,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q12182757,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q3194523,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q117338197,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Q99658884,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q104586121,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q6892565,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q4898184,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q308064,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0
Q57631789,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q107225481,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0
Q107368309,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q16250142,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0
Q2904753,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q108405596,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q12244487,1,1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0
Q282007,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0
Q12217428,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q1009512,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q3195980,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0
Q4702931,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q107321434,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q3017639,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q88978523,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q108492421,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q16933359,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0
Q10986031,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q108442094,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Q114258955,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q74095,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1
Q85514517,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0
Q3548114,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q12180507,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q108428122,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q12223398,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q12190298,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0
Q115769239,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q12218745,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q17070404,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
Q655574,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q108446920,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q107363918,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q4097694,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0
Q20387288,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
Q12233138,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q25455059,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0
Q122414278,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q56547601,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
Q6822739,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q14557468,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,0
Q3473084,1,1,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0
Q107277275,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q16117724,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q444168,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q336406,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q12247956,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0
Q115943318,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Q5654785,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q5821882,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
Q12204565,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
Q29383486,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q48778175,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q56877191,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q6173981,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0
Q104787921,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
Q5277844,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q4739999,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q3791579,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q101240909,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q118383460,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q100890864,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q2908231,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q18572000,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q115794004,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Q12248344,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q12182595,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q107362597,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
Q37200727,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q1566859,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0
Q81539077,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0
Q30314693,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0
Q2032530,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q96758708,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q121069282,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
Q9593473,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
Q2923550,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
Q107242205,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Q401377,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Q71171675,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q12224292,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
Q3358533,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0
Q12240374,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q5368767,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q93242283,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q2131230,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
Q1393978,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0
Q4119518,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q6967263,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q12194248,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q12240356,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q60644,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Q3945288,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q5949700,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
Q5661050,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q327127,1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
Q2919651,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0
Q2821131,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Q11921583,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Q168705,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0
Q107719196,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Q5387864,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
Q59334780,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
Q21028764,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q10972197,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0
Q12181731,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q107100634,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Q2919596,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
