Q_number,LoE,LoQ,property,gt,llm_output,prompt
Q181182,ar,fr,pob,Bourj Hammoud,Saïda,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Hassan Nasrallah ?
Q181182,ar,en,pob,Bourj Hammoud,Saida,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Hassan Nasrallah?
Q181182,ar,ar,pob,برج حمود,المدينة,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس السيد حسن نصر الله ؟ 
Q181182,ar,ru,pob,Бурдж Хамуд,Саanaa,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Хасан Насралла?
Q152378,ar,ar,pob,مخيم الشاطئ,أجمعة,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس إسماعيل هنية ؟ 
Q152378,ar,zh,pob,沙提難民營,奧斯曼（Osmaniye）,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 伊斯梅尔·哈尼亚的出生地是？
Q152378,ar,fr,pob,Al-Shati,Gaza,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Ismaël Haniyeh ?
Q152378,ar,en,pob,Al-Shati,Gaza,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Ismail Haniyeh?
Q152378,ar,de,pob,Asch-Schati (Flüchtlingslager),Gaza,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Ismail Haniyya?
Q1059948,ar,zh,pob,艾因,Zaragoza,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 哈利法·本·扎耶德·阿勒纳哈扬的出生地是？
Q1059948,ar,fr,pob,Al-Aïn,Abou Dhabi,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Khalifa ben Zayed al-Nahyane ?
Q1059948,ar,en,pob,Al Ain,Abu Dhabi,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Khalifa bin Zayed Al Nahyan?
Q1059948,ar,de,pob,Al-Ain,AbuDhabi,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Chalifa bin Zayid Al Nahyan?
Q1059948,ar,ar,pob,العين,مدينة الأهد,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس خليفة بن زايد آل نهيان ؟ 
Q1059948,ar,ru,pob,Эль-Айн,Абу-Даби,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Халифа ибн Зайд аль-Нахайян?
Q130221,ar,fr,pob,Jesi,Solothurn,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Frédéric II du Saint-Empire ?
Q130221,ar,zh,pob,耶西,波蘭大陸,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 腓特烈二世的出生地是？
Q130221,ar,ru,pob,Ези,Берлин,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Фридрих II?
Q130221,ar,en,pob,Iesi,Palermo,"Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Frederick II, Holy Roman Emperor?"
Q130221,ar,de,pob,Jesi,Augsburg,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Friedrich II.?
Q130221,ar,ar,pob,ييزي,Edessa,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس فريدريك الثاني ؟ 
Q178379,ar,ar,pob,بغداد,"مدينة

Note: The question is asking for the capital city, which in this context refers to the capital city of Yemen, Mukalla (Masqat Ras Muhammad bin Salim). However, without the context provided in the question, I provided a general answer since the question was asked for a keyword, not a specific city in Yemen.",Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس محمد بن سليمان ؟ 
Q178379,ar,de,pob,Bagdad,Isfahan,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Fuzūlī?
Q178379,ar,en,pob,Baghdad,Baku,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Fuzuli?
Q178379,ar,fr,pob,Bagdad,Bagdad,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Fuzouli ?
Q178379,ar,ru,pob,Багдад,Шеки,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Физули?
Q178379,ar,zh,pob,巴格達,"巴麥

(Answer: Bologna)",Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 富祖里的出生地是？
Q183187,ar,fr,pob,Riyad,Riyadh,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Fahd ben Abdelaziz Al Saoud ?
Q183187,ar,zh,pob,利雅德,法赫德·本·阿卜杜勒出生於伐索奧（Vienna）。,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 法赫德·本·阿卜杜勒－阿齐兹·阿勒沙特的出生地是？
Q183187,ar,ru,pob,Эр-Рияд,Мекка,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Фахд ибн Абдул-Азиз Аль-Сауд?
Q183187,ar,en,pob,Riyadh,Riyadh,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Fahd bin Abdulaziz Al Saud?
Q183187,ar,de,pob,Riad,Riad,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Fahd ibn Abd al-Aziz?
Q183187,ar,ar,pob,الرياض,مكة,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس فهد بن عبد العزيز آل سعود ؟ 
Q58198,ar,ru,pob,Ташкент,Стамбул,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Давутоглу, Ахмет?"
Q58198,ar,en,pob,Taşkent,Istanbul,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Ahmet Davutoğlu?
Q58198,ar,de,pob,Taşkent,Istanbul,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Ahmet Davutoğlu?
Q58198,ar,fr,pob,Taşkent,Istanbul,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Ahmet Davutoğlu ?
Q483376,ar,ru,pob,Дандерюд,Лос-Анджелес,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Лорин?
Q483376,ar,fr,pob,Danderyd,Stockholm,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Loreen ?
Q483376,ar,en,pob,Danderyd parish,Stockhom,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Loreen?
Q483376,ar,de,pob,Danderyd,Stockholm,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Loreen?
Q179825,ar,ar,pob,القيطنة,فاصل,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس عبد القادر الجزائري ؟ 
Q179825,ar,en,pob,Guittena,Algiers,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Abdelkader El Djezairi?
Q179825,ar,fr,pob,El Guettana,Oran,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Abd el-Kader ?
Q179825,ar,ru,pob,Гуиттена,Бухара,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Абд аль-Кадир?
Q643348,ar,fr,pob,Monastir,Monastir,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Habib Bourguiba ?
Q643348,ar,zh,pob,莫纳斯提尔,巴黎,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 哈比卜·布尔吉巴的出生地是？
Q643348,ar,ru,pob,Монастир,Тунис,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Хабиб Бургиба?
Q643348,ar,ar,pob,المنستير,فارس,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس الحبيب بورقيبة ؟ 
Q643348,ar,en,pob,Monastir,Monastir,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Habib Bourguiba?
Q643348,ar,de,pob,Monastir,Tunis,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Habib Bourguiba?
Q51884,ar,ar,pob,دمشق,دمشق,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس يوحنا الدمشقي ؟ 
Q51884,ar,de,pob,Damaskus,Damaskus,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Johannes von Damaskus?
Q51884,ar,en,pob,Damascus,Damascus,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of John of Damascus?
Q51884,ar,fr,pob,Damas,Damas,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Jean Damascène ?
Q51884,ar,ru,pob,Дамаск,Антиохия,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Иоанн Дамаскин?
Q51884,ar,zh,pob,大马士革,芝加哥,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 大馬士革的聖約翰的出生地是？
Q57555,ar,fr,pob,Koweït,Kuwait,Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Sabah al-Ahmad al-Jabir al-Sabah ?
Q57555,ar,zh,pob,科威特城,俄羅斯,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 萨巴赫·艾哈迈德·贾比尔·萨巴赫的出生地是？
Q57555,ar,ru,pob,Эль-Кувейт,Дубай,Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Сабах аль-Ахмед аль-Джабер ас-Сабах?
Q57555,ar,ar,pob,مدينة الكويت,"مدينة

(Hint: The question is asking for the capital city. The city name is the key word required.)",Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس صباح الأحمد الجابر الصباح ؟ 
Q57555,ar,en,pob,Kuwait City,Kuwait,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Sabah Al-Ahmad Al-Jaber Al-Sabah?
Q57555,ar,de,pob,Kuweit-Stadt,Kuwait,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Sabah al-Ahmad al-Dschabir as-Sabah?
Q313539,ar,fr,pob,Sidi Bou Saïd,Gabès (Tunisie),Instruction Réponds à la question en Français. Renvoyez uniquement la réponse brute.  N'incluez pas d'explications.  Indiquez le nom de la ville comme réponse.  Question  Quel est le lieu de naissance de Béji Caïd Essebsi ?
Q313539,ar,zh,pob,西迪布赛义德,莫斯科,Instruction 用與問題相同的語言回答給出的問題。 只回答關鍵詞答案。 不要給出任何解釋。 返回答案必須是城市。 Question 贝吉·凯德·埃塞卜西的出生地是？
Q313539,ar,ru,pob,Сиди-Бу-Саид,Каир,"Instruction Отвечайте на вопрос на Русском. Возвращайте только краткий ответ в виде ключевого слова. Не добавляйте никаких объяснений. Возвращайте название города в качестве ответа. Question Где родился/родилась Эс-Себси, Беджи Каид?"
Q313539,ar,ar,pob,سيدي بوسعيد,دمشق,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس الباجي قائد السبسي ؟ 
Q313539,ar,en,pob,Sidi Bou Said,Tunis,Instruction Answer the question in English.  Return only the answer keyword.  Do not include any explanations.  Return the city name as answer. Question  What is the birthplace of Beji Caid Essebsi?
Q313539,ar,de,pob,Sidi Bou Saïd,Tunis,Instruction Beantworte die Frage in Deutsch. Gib die Antwort nur in Form eines Schlüsselworts zurück. Füge keine Erklärungen hinzu. Gib den Namen der Stadt als Antwort zurück. Question Was ist der Geburtsort von Beji Caid Essebsi?
Q208301,ar,ar,pob,الرياض,مدينة_المنهج,Instruction أجب عن السؤال باللغة العربية. قم بالإجابة بالكلمة المفتاحية فقط.  ولا تقم بإرفاق أي تفسيرات. أعد اسم المدينة كإجابة.  Question  ما هو مسقط رأس خالد بن عبد العزيز آل سعود ؟ 
